Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
1006801,Target Knoxville West T-151,Starbucks,21676-194333,865-293-2203,LS,8040 Ray Mears Blvd,8040 Ray Mears Blvd,,,Knoxville West,TN,US,37919,"(35.9229927062988, -84.0480194091797)",35.922992706298828,-84.048019409179688,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/27/2014 04:00:00 AM
1007722,Riverhead S/C - Cty Rd 58,Starbucks,18624-187364,(631) 727-0821,CO,1755 Old County Rd,1755 Old County Rd,,,Riverhead,NY,US,11901,"(40.9239387512207, -72.7032928466797)",40.9239387512207,-72.703292846679688,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/27/2014 04:00:00 AM
1007498,Target Homestead T-1253,Starbucks,21572-211365,412-464-2522,LS,360 E Waterfront Dr,360 E Waterfront Dr,,,West Homestead,PA,US,15120,"(40.4056663513184, -79.9202423095703)",40.405666351318359,-79.920242309570312,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/27/2014 04:00:00 AM
1007511,Giant West Lawn # 6289,Starbucks,21688-211946,610-670-4713,LS,2104 Van Reed Rd.,2104 Van Reed Rd.,,,West Lawn,PA,US,19609,"(40.341007232666, -76.0016632080078)",40.341007232666016,-76.001663208007812,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/27/2014 04:00:00 AM
1006983,I-5 & Benjamin Holt,Starbucks,20685-200251,209-952-5709,CO,3011 West Benjamin Holt,3011 West Benjamin Holt,,,Stockton,CA,US,95219,"(38.0057220458984, -121.353210449219)",38.005722045898438,-121.35321044921875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,03/28/2014 04:00:00 AM
1006985,Center Court Ala Moana Center - L2,Starbucks,21145-209325,808-943-3400,CO,"1450 Ala Moana Blvd., space #6516, Ala Moana Mall kiosk",1450 Ala Moana Blvd.,space #6516,Ala Moana Mall kiosk,Honolulu,HI,US,968144604,"(21.2910842895508, -157.843399047852)",21.291084289550781,-157.84339904785156,Hawaiian Standard Time,-600,GMT-10:00 Pacific/Honolulu,03/29/2014 04:00:00 AM
1006912,UNIQLO @ 53rd & Fifth,Starbucks,19862-191464,212-956-2795,CO,"666 Fifth Avenue, 2nd floor",666 Fifth Avenue,2nd floor,,New York,NY,US,10103,"(40.7603874206543, -73.97607421875)",40.7603874206543,-73.97607421875,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/31/2014 04:00:00 AM
1007090,Pickerington Plaza,Starbucks,20129-174985,6145013029,CO,"10709 Blacklick Eastern Rd West, A, Shoppes at Hunter's Run V",10709 Blacklick Eastern Rd West,A,Shoppes at Hunter's Run V,Pickerington,OH,US,43147,"(39.9289703369141, -82.787483215332)",39.928970336914062,-82.787483215332031,Eastern Standard Time,-300,GMT-05:00 America/New_York,03/31/2014 04:00:00 AM
1007717,Tucson Mall L1 Center Court,Starbucks,21886-206145,520-887-5199,CO,"4500 North Oracle Rd, K005",4500 North Oracle Rd,K005,,Tucson,AZ,US,85705,"(32.2887649536133, -110.974563598633)",32.288764953613281,-110.97456359863281,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,03/31/2014 04:00:00 AM
1006984,60 Wall St,Starbucks,20763-207924,3474614068,CO,60 Wall St,60 Wall St,,,New York,NY,US,10005,"(40.7060317993164, -74.0083465576172)",40.706031799316406,-74.008346557617188,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/03/2014 04:00:00 AM
1008641,Brea Mall Floor 1,Starbucks,22000-210111,714-257-9301,CO,"1065 Brea Mall Way, K127 - Brea Mall",1065 Brea Mall Way,K127 - Brea Mall,,Brea,CA,US,92821,"(33.9155197143555, -117.886260986328)",33.915519714355469,-117.88626098632813,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,04/03/2014 04:00:00 AM
1006631,Disney Springs West Side,Starbucks,19997-178306,407-560-0602,CO,"1501 East Buena Vista Dr., Downtown Di","1501 East Buena Vista Dr., Downtown Di",,,LAKE BUENA VISTA,FL,US,32830,"(28.3703861236572, -81.5197296142578)",28.370386123657227,-81.519729614257812,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/06/2014 04:00:00 AM
1006766,Los Alamos & 215 Fwy,Starbucks,19631-196444,9516774314,CO,39589 Los Alamos,39589 Los Alamos,,,Murrieta,CA,US,92563,"(33.5745735168457, -117.178497314453)",33.5745735168457,-117.17849731445313,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,04/06/2014 04:00:00 AM
1006772,Speedway & Pantano,Starbucks,19981-181344,520-296-1813,CO,7890 E Speedway Blvd,7890 E Speedway Blvd,,,Tucson,AZ,US,85710,"(32.2351875305176, -110.824203491211)",32.235187530517578,-110.82420349121094,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,04/06/2014 04:00:00 AM
1007141,Cesar Chavez & Broadway,Starbucks,19883-190684,213-680-7825,CO,639 N Broadway,639 N Broadway,,,Los Angeles,CA,US,90012,"(34.0587959289551, -118.240348815918)",34.058795928955078,-118.24034881591797,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,04/07/2014 04:00:00 AM
1006635,Foxwoods Resort Casino,Starbucks,20166-195944,860-312-4206,LS,350 Trolley Line Blvd,350 Trolley Line Blvd,,,Ledyard,CT,US,06338,"(41.4719009399414, -71.9600448608398)",41.471900939941406,-71.960044860839844,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/09/2014 04:00:00 AM
1006685,Unv of Illinois Champaign-Bookstore,Starbucks,21677-74483,2172441775,LS,809 S Wright St,809 S Wright St,,,Champaign,IL,US,618206219,"(40.1083564758301, -88.2291488647461)",40.108356475830078,-88.2291488647461,Central Standard Time,-360,GMT-06:00 America/Chicago,04/09/2014 04:00:00 AM
1006708,Fry's #78 Anthem,Starbucks,21989-106025,623-551-7220,LS,39508 N. Daisy Mountain Drive,39508 N. Daisy Mountain Drive,,,Anthem,AZ,US,850866056,"(33.8444633483887, -112.133750915527)",33.844463348388672,-112.13375091552734,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,04/09/2014 04:00:00 AM
1006709,Fry's #474 Phoenix,Starbucks,22006-106706,480-538-7130,LS,29455 N Cave Creek Rd,29455 N Cave Creek Rd,,,Cave Creek,AZ,US,853312397,"(33.752498626709, -111.99055480957)",33.752498626708984,-111.99055480957031,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,04/09/2014 04:00:00 AM
1006713,Loews Cabana Bay Beach Resort,Starbucks,22048-194450,,LS,6550 Adventure Way,6550 Adventure Way,,,Orlando,FL,US,32819,"(28.465311050415, -81.4735946655273)",28.465311050415039,-81.473594665527344,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/09/2014 04:00:00 AM
1006721,St. Louis Premium Outlets,Starbucks,22191-212244,636-778-2269,LS,18521 Outlet Blvd K#01,18521 Outlet Blvd K#01,,,Chesterfield,MO,US,63005,"(38.644100189209, -90.6319198608398)",38.644100189208984,-90.631919860839844,Central Standard Time,-360,GMT-06:00 America/Chicago,04/09/2014 04:00:00 AM
1006820,Fry's - Tempe #22,Starbucks,21988-215864,480-838-7023,LS,1835 E Guadalupe Rd,1835 E Guadalupe Rd,,,Tempe,AZ,US,85283,"(33.36376953125, -111.90958404541)",33.36376953125,-111.90958404541016,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,04/09/2014 04:00:00 AM
1006836,Safeway - Lander 2761,Starbucks,22353-220004,307-332-3636,LS,1165 Main St.,1165 Main St.,,,Lander,WY,US,82520,"(42.8237190246582, -108.7177734375)",42.8237190246582,-108.7177734375,Mountain Standard Time,-420,GMT-07:00 America/Denver,04/09/2014 04:00:00 AM
1007056,Harris Teeter Kill Devils Hills # 1,Starbucks,22588-195826,252-449-9191,LS,2012 South Croatan Highway,2012 South Croatan Highway,,,Kill Devil Hills,NC,US,27948,"(35.9931297302246, -75.6486358642578)",35.993129730224609,-75.648635864257812,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/09/2014 04:00:00 AM
1007069,Harris Teeter-Corolla #266,Starbucks,23134-98083,252-453-0153,LS,6010 Currituck Clubhouse DR,6010 Currituck Clubhouse DR,,,Corolla,NC,US,27927,"(36.3009185791016, -75.8071975708008)",36.300918579101562,-75.807197570800781,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/09/2014 04:00:00 AM
1007135,Miami Calder Medical Library,Starbucks,17010-136621,,LS,1601 NW 10th Ave,1601 NW 10th Ave,,,Miami,FL,US,331361019,"(25.7903728485107, -80.2110977172852)",25.790372848510742,-80.211097717285156,Eastern Standard Time,-300,GMT-05:00 America/New_York,04/09/2014 04:00:00 AM
1007291,Ralphs Encino #6,Starbucks,20670-184967,818-345-6882,LS,17840 Ventura Blvd,17840 Ventura Blvd,,,Encino,CA,US,91316,"(34.1631813049316, -118.521072387695)",34.163181304931641,-118.52107238769531,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,04/09/2014 04:00:00 AM
1007389,Ralph's - Los Angeles #198,Starbucks,20540-196508,310-271-2672,LS,9616 W. Pico Blvd,9616 W. Pico Blvd,,,Los Angeles,CA,US,90035,"(34.0548095703125, -118.398208618164)",34.0548095703125,-118.39820861816406,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,04/09/2014 04:00:00 AM
1006997,1960 & Champion Forest,Starbucks,22307-211216,2818930556,CO,5602 FM 1960 Rd W,5602 FM 1960 Rd W,,,Houston,TX,US,77069,"(29.9798069000244, -95.5135650634766)",29.979806900024414,-95.513565063476562,Central Standard Time,-360,GMT-06:00 America/Chicago,04/10/2014 04:00:00 AM
1006683,Fair Lawn Promanade,Starbucks,21655-213985,2017911340,CO,16-31 state route 208,16-31 state route 208,,,Fairlawn,NJ,US,07410,"(40.943115234375, -74.1292572021484)",40.943115234375,-74.129257202148438,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1006680,Kroger-Savannah #697,Starbucks,21585-176746,912-220-9158,LS,318 Mall Blvd Ste 100,318 Mall Blvd Ste 100,,,Savannah,GA,US,31406,"(32.0035820007324, -81.1130065917969)",32.003582000732422,-81.113006591796875,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1006743,FM 544 & Woodbridge Parkway,Starbucks,22559-222044,9724421276,CO,2584 FM 544,2584 FM 544,,,Wylie,TX,US,75098,"(33.0107269287109, -96.5730743408203)",33.010726928710938,-96.573074340820312,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1006767,"11400 S & State St, Sandy",Starbucks,19776-182065,8015712157,CO,26 West 11400 South,26 West 11400 South,,,Sandy,UT,US,84070,"(40.5447731018066, -111.89176940918)",40.544773101806641,-111.89176940917969,Mountain Standard Time,-420,GMT-07:00 America/Denver,05/03/2014 04:00:00 AM
1006773,Archibald & Schleisman,Starbucks,20179-179044,951-737-7259,CO,"14268 Schleisman Road, 440",14268 Schleisman Road,440,,Eastvale,CA,US,92880,"(33.9605484008789, -117.59447479248)",33.960548400878906,-117.59447479248047,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1006808,Central & Slauson,Starbucks,21800-197225,323-521-1535,CO,5857 S. Central Ave.,5857 S. Central Ave.,,,Los Angeles,CA,US,90001,"(33.9878997802734, -118.257171630859)",33.987899780273438,-118.25717163085938,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1006803,Ralph's - San Diego #105,Starbucks,21682-214185,858-675-1095,LS,40525 4S Commons Dr,40525 4S Commons Dr,,,San Diego,CA,US,92127,"(33.0195426940918, -117.112373352051)",33.0195426940918,-117.11237335205078,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1006809,Ralph's - Long Beach #178,Starbucks,21821-215006,562-795-0167,LS,6290 E Pacific Coast Hwy,6290 E Pacific Coast Hwy,,,Long Beach,CA,US,90803,"(33.7619934082031, -118.114715576172)",33.761993408203125,-118.11471557617188,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1006819,Fry's #120 Phoenix,Starbucks,21986-106021,480-368-8930,LS,6321 E. Greenway Road,6321 E. Greenway Road,,,Phoenix,AZ,US,852541910,"(33.6248016357422, -111.944602966309)",33.624801635742188,-111.94460296630859,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,05/03/2014 04:00:00 AM
1006841,Hy-Vee @ Olathe #1,Starbucks,22360-217606,913-780-9339,LS,14955 W. 151st,14955 W. 151st,,,Olathe,KS,US,66062,"(38.8547286987305, -94.758171081543)",38.854728698730469,-94.758171081542969,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1006842,Fred Meyer-Bellingham #667,Starbucks,22386-78901,360-788-2908,LS,1225 W Bakerview Rd,1225 W Bakerview Rd,,,Bellingham,WA,US,982296219,"(48.7896881103516, -122.510009765625)",48.789688110351562,-122.510009765625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1006853,King Soopers - Craig #415,Starbucks,22471-220904,,LS,505 W. Victory Way,505 W. Victory Way,,,Craig,CO,US,81625,"(40.5142250061035, -107.553321838379)",40.514225006103516,-107.55332183837891,Mountain Standard Time,-420,GMT-07:00 America/Denver,05/03/2014 04:00:00 AM
1006864,Kroger - Henrico #519,Starbucks,22590-221945,804-977-9514,LS,9000 Staples Mill Rd,9000 Staples Mill Rd,,,Henrico,VA,US,23228,"(37.6367454528809, -77.5116577148438)",37.636745452880859,-77.51165771484375,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1006932,Bluemound & Columbia,Starbucks,21356-212191,2626416324,CO,12705 West Bluemound Road,12705 West Bluemound Road,,,Brookfield,WI,US,53005,"(43.0356292724609, -88.0713958740234)",43.035629272460938,-88.071395874023438,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1007105,Kroger-Henrico #517,Starbucks,21887-165025,804-360-2643,LS,11895 W Broad St,11895 W Broad St,,,Henrico,VA,US,232331065,"(37.655200958252, -77.6255569458008)",37.655200958251953,-77.625556945800781,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007114,Via De La Valle & I-5,Starbucks,22277-219384,858-755-7634,CO,2600 Via De La Valle,2600 Via De La Valle,,,Del Mar,CA,US,92014,"(32.9815521240234, -117.251258850098)",32.981552124023438,-117.25125885009766,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1007125,Ingles Murphy - #25,Starbucks,22980-226624,828-837-3043,LS,2060 Hwy 19,2060 Hwy 19,,,Murphy,NC,US,28906,"(35.1054306030273, -84.0096206665039)",35.105430603027344,-84.0096206665039,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007288,"Guilderland, NY",Starbucks,19998-178064,5184520474,CO,"2080 Western Ave., Hamilton Square",2080 Western Ave.,,Hamilton Square,Guilderland,NY,US,12084,"(42.698184967041, -73.8917007446289)",42.698184967041016,-73.8917007446289,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007522,Hwy 288 & Oyster Creek,Starbucks,21872-169924,979-299-3052,CO,104 SH 288,104 SH 288,,,Lake Jackson,TX,US,77566,"(29.0481777191162, -95.4559707641602)",29.048177719116211,-95.455970764160156,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1007537,One Kennedy Square - Ernst & Young,Starbucks,22169-207844,313-964-5465,LS,777 Woodward AVE STE 140,777 Woodward AVE STE 140,,,Detroit,MI,US,48226,"(42.3312721252441, -83.0472106933594)",42.331272125244141,-83.047210693359375,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007305,Ralph's - San Diego #77,Starbucks,22354-220166,619-297-2593,LS,5680 Mission Center Dr,5680 Mission Center Dr,,,San Diego,CA,US,92108,"(32.77587890625, -117.155349731445)",32.77587890625,-117.15534973144531,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1007458,Kroger Florence #466,Starbucks,18836-184386,859-795-5800,LS,7685 Mall Rd.,7685 Mall Rd.,,,Florence,KY,US,41042,"(38.9972953796387, -84.6536865234375)",38.997295379638672,-84.6536865234375,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007469,Ralphs-Sherman Oaks #222,Starbucks,19837-171185,310-473-5238,LS,14049 Ventura Blvd,14049 Ventura Blvd,,,Sherman Oaks,CA,US,91403,"(34.1509208679199, -118.448753356934)",34.150920867919922,-118.44875335693359,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/03/2014 04:00:00 AM
1007520,Target Montgomery T-1825,Starbucks,21849-215404,334-356-6265,LS,2576 Berryhill Rd,2576 Berryhill Rd,,,Montgomery,AL,US,36117,"(32.3605308532715, -86.162971496582)",32.360530853271484,-86.162971496582031,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1007545,Broadway Square Mall,Starbucks,22190-215546,9032451147,LS,4601 S Broadway Ave,4601 S Broadway Ave,,,Tyler,TX,US,75703,"(32.2998046875, -95.3007659912109)",32.2998046875,-95.300765991210938,Central Standard Time,-360,GMT-06:00 America/Chicago,05/03/2014 04:00:00 AM
1007562,Harris Teeter Baltimore #392,Starbucks,22470-215324,410-522-0270,LS,3779 Boston St,3779 Boston St,,,Baltimore,MD,US,21224,"(39.277156829834, -76.5635681152344)",39.277156829833984,-76.563568115234375,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007643,Albertsons-Boise #177,Starbucks,73101-18219,208-939-5145,LS,"4700 North Eagle Road, Albertsons - Eagle McMillan (177)",4700 North Eagle Road,,Albertsons - Eagle McMillan (177),Boise,ID,US,837130744,"(43.6474876403809, -116.352439880371)",43.647487640380859,-116.35243988037109,Mountain Standard Time,-420,GMT-07:00 America/Denver,05/03/2014 04:00:00 AM
1007742,43rd & Lex,Starbucks,22420-220645,212 922-3589,CO,425 Lexington,425 Lexington,,,New York,NY,US,10166,"(40.7523002624512, -73.975227355957)",40.752300262451172,-73.975227355957031,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1007844,RDU T1 Post-Security,Starbucks,21592-212352,919-840-5155,LS,"2400 John Brantley Blvd, 919-",2400 John Brantley Blvd,,919-,Morrisville,NC,US,27560,"(35.8675270080566, -78.804069519043)",35.867527008056641,-78.804069519042969,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/03/2014 04:00:00 AM
1006977,Bohemia- Veterans Mem Hwy,Starbucks,20136-203441,6319811237,CO,4180 Veterans Memorial Hwy,4180 Veterans Memorial Hwy,,,Bohemia,NY,US,11716,"(40.7820472717285, -73.0979537963867)",40.782047271728516,-73.097953796386719,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/05/2014 04:00:00 AM
1006987,Madison and Sioux - Mankato,Starbucks,21372-208604,507 6258900,CO,1872 Madison Ave,1872 Madison Ave,,,Mankato,MN,US,56001,"(44.1670989990234, -93.9521560668945)",44.167098999023438,-93.952156066894531,Central Standard Time,-360,GMT-06:00 America/Chicago,05/05/2014 04:00:00 AM
1008944,Lindbergh and Lemay Ferry,Starbucks,21140-206804,3148450794,CO,7333 Lindbergh,7333 Lindbergh,,,St. Louis,MO,US,63125,"(38.5068397521973, -90.3265075683594)",38.506839752197266,-90.326507568359375,Central Standard Time,-360,GMT-06:00 America/Chicago,05/05/2014 04:00:00 AM
1006641,Aramark @ UCF Health & Public Affai,Starbucks,20281-150104,404-823-4100,LS,4000 Central Florida Blvd,4000 Central Florida Blvd,,,Orlando,FL,US,32816,"(28.6003246307373, -81.1990966796875)",28.600324630737305,-81.1990966796875,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1006785,Hillsboro Blvd & Powerline Road,Starbucks,21215-181738,(954) 570-8042,CO,3349 W. Hillsboro Blvd,3349 W. Hillsboro Blvd,,,Deerfield Beach,FL,US,33442,"(26.3184146881104, -80.1516876220703)",26.318414688110352,-80.151687622070312,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1006866,Las Vegas Premium South Outlets,Starbucks,22599-214869,7022421478,CO,7400 S. Las Vegas Blvd.,7400 S. Las Vegas Blvd.,,,Las Vegas,NV,US,89123,"(36.0535545349121, -115.169044494629)",36.053554534912109,-115.16904449462891,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1006840,Swedish First Hill Lobby,Starbucks,22358-212944,2062152601,LS,747 Broadway,747 Broadway,,,Seattle,WA,US,98122,"(47.6087379455566, -122.321655273438)",47.608737945556641,-122.3216552734375,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1006936,Cottle & Coronado,Starbucks,21645-209464,(408) 226-2735,CO,"5670 Cottle Rd, Bldg S4",5670 Cottle Rd,Bldg S4,,San Jose,CA,US,95123,"(37.2486457824707, -121.80313873291)",37.2486457824707,-121.80313873291016,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1006946,The Woodlands Mall,Starbucks,22275-178327,2812985031,CO,"1201 Lake Woodlands Drive, The Woodlands Mall",1201 Lake Woodlands Drive,,The Woodlands Mall,Houston,TX,US,77380,"(30.1644287109375, -95.4566955566406)",30.1644287109375,-95.456695556640625,Central Standard Time,-360,GMT-06:00 America/Chicago,05/23/2014 04:00:00 AM
1007045,17th and Jennie Lee - Idaho Falls,Starbucks,22064-217446,2085242520,CO,900 E 17th St,900 E 17th St,,,Idaho Falls,ID,US,83404,"(43.4821090698242, -112.015533447266)",43.482109069824219,-112.01553344726563,Mountain Standard Time,-420,GMT-07:00 America/Denver,05/23/2014 04:00:00 AM
1007155,Secure Access SLAC,Starbucks,21395-211764,6502348187,CO,"2575 Sand Hill Rd, Building #047",2575 Sand Hill Rd,Building #047,,Menlo Park,CA,US,94025,"(37.4196624755859, -122.202796936035)",37.419662475585938,-122.20279693603516,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1007200,49th & Park,Starbucks,19030-193844,212 682-2586,CO,280 Park Avenue,280 Park Avenue,,,New York,NY,US,10017,"(40.7565727233887, -73.9749298095703)",40.756572723388672,-73.974929809570312,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1007229,Sheridan & US 1,Starbucks,20115-185804,954-927-6403,CO,"1750 SHERIDAN ST, TBD",1750 SHERIDAN ST,,TBD,Hollywood,FL,US,33020,"(26.0331687927246, -80.1414184570313)",26.033168792724609,-80.14141845703125,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1007100,Dillons #87 Topeka,Starbucks,21466-212187,785228-8760,LS,5311 SW 22nd Place,5311 SW 22nd Place,,,Topeka,KS,US,66614,"(39.0270576477051, -95.7438659667969)",39.027057647705078,-95.743865966796875,Central Standard Time,-360,GMT-06:00 America/Chicago,05/23/2014 04:00:00 AM
1007327,N. State Line Ave & Arkansas Blvd.,Starbucks,20391-179504,8707799722,CO,3912 N State Line Ave,3912 N State Line Ave,,,Texarkana,AR,US,71854,"(33.4613914489746, -94.042839050293)",33.461391448974609,-94.042839050292969,Central Standard Time,-360,GMT-06:00 America/Chicago,05/23/2014 04:00:00 AM
1007347,Riley & Wales,Starbucks,22564-222024,916-984-4429,CO,823 Wales Drive,823 Wales Drive,,,Folsom,CA,US,95630,"(38.6700706481934, -121.161720275879)",38.670070648193359,-121.16172027587891,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1007289,Safeway-Cupertino #3251,Starbucks,20109-184524,408-253-0119,LS,20620 Homestead Rd,20620 Homestead Rd,,,Cupertino,CA,US,95014,"(37.3363075256348, -122.03466796875)",37.336307525634766,-122.03466796875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/23/2014 04:00:00 AM
1007497,Kroger - Shelby Township #737,Starbucks,21537-212106,586-930-7010,LS,51341 Hayes Rd,51341 Hayes Rd,,,Shelby Township,MI,US,48315,"(42.6736907958984, -82.9751586914063)",42.673690795898438,-82.97515869140625,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1007500,Westin Cleveland-Lobby,Starbucks,21574-171187,2167717700,LS,777 Saint Clair Ave NE,777 Saint Clair Ave NE,,,Cleveland,OH,US,441141711,"(41.5038108825684, -81.6902847290039)",41.503810882568359,-81.6902847290039,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1007530,Marriott Marquis Washington DC,Starbucks,22039-214964,502-824-9200,LS,901 Mass Ave nw,901 Mass Ave nw,,,Washington,DC,US,20001,"(38.9038391113281, -77.0242385864258)",38.903839111328125,-77.024238586425781,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1008639,363 Maine Mall Road,Starbucks,21793-209105,2075413660,CO,363 Maine Mall Rd,363 Maine Mall Rd,,,Portland,ME,US,04106,"(43.6345977783203, -70.3379364013672)",43.634597778320312,-70.337936401367188,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1008716,Disney Springs Market Place,Starbucks,21797-215384,4075600599,CO,"1680 E Buena Vista Dr, Downtown Disney","1680 E Buena Vista Dr, Downtown Disney",,,Lake Buena Vista,FL,US,32830,"(28.3713035583496, -81.5152740478516)",28.371303558349609,-81.515274047851562,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/23/2014 04:00:00 AM
1006701,Woodward and 8 Mile,Starbucks,21894-216287,(313) 368-8520,CO,1327 W 8 Mile Rd,1327 W 8 Mile Rd,,,Detroit,MI,US,48203,"(42.4464492797852, -83.1198959350586)",42.446449279785156,-83.1198959350586,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/25/2014 04:00:00 AM
1006745,Great Lakes Crossing - Food Court,Starbucks,22717-216884,2483341043,CO,4000 Baldwin Road,4000 Baldwin Road,,,Auburn Hills,MI,US,48326,"(42.7024879455566, -83.2972869873047)",42.702487945556641,-83.297286987304688,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/28/2014 04:00:00 AM
1006824,102nd Ave SE & S 240th St- Kent,Starbucks,22161-204484,2538540344,CO,23930 102nd Ave SE,23930 102nd Ave SE,,,Kent,WA,US,98031,"(47.3872528076172, -122.204460144043)",47.387252807617188,-122.20446014404297,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/28/2014 04:00:00 AM
1006830,Lugonia & Wabash,Starbucks,22308-215004,909-794-5104,CO,1755 E. Lugonia Avenue,1755 E. Lugonia Avenue,,,Redlands,CA,US,92374,"(34.070384979248, -117.140594482422)",34.070384979248047,-117.14059448242188,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,05/28/2014 04:00:00 AM
1006986,Capital & Spring Forest,Starbucks,21218-202504,919-713-2135,CO,5100 Capital Blvd,5100 Capital Blvd,,,Raleigh,NC,US,27616,"(35.8554000854492, -78.5807647705078)",35.855400085449219,-78.580764770507812,Eastern Standard Time,-300,GMT-05:00 America/New_York,05/28/2014 04:00:00 AM
1008257,"University Village, Starkville",Starbucks,21546-207106,662-323-7174,CO,600-1 Highway 12 E,600-1 Highway 12 E,,,Starkville,MS,US,39759,"(33.4541053771973, -88.8069763183594)",33.454105377197266,-88.806976318359375,Central Standard Time,-360,GMT-06:00 America/Chicago,05/28/2014 04:00:00 AM
